@relation trainingScaled

@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute 26 numeric
@attribute 27 numeric
@attribute label {1,-1}

@data
0.10417,0.19559,0.069282,0.0625,0.30822,0.11648,0.090164,0.3642,0.1172,0.13333,0.42168,0.12209,0.17176,0.46658,0.13262,0.19722,0.49413,0.14771,0.2437,0.47596,0.12858,0.26316,0.44787,0.11043,0.23342,0.43555,0.12667,-1
0,0.29076,0.038186,0,0.38196,0.03917,0.016393,0.43967,0.070929,0.044444,0.50119,0.080102,0.057252,0.50508,0.072236,0.077778,0.47672,0.068404,0.10084,0.4118,0.05625,0.11842,0.35875,0.041495,0.14324,0.29155,0.04044,1
0.375,0.44897,0.091042,0.5,0.52989,0.11504,0.57377,0.62947,0.10895,0.54444,0.65664,0.13009,0.43511,0.65447,0.12147,0.38889,0.62658,0.12803,0.36555,0.59634,0.13053,0.33224,0.58971,0.13281,0.313,0.53768,0.12801,1
0.041667,0.40197,0.093567,0.25,0.61043,0.086764,0.55738,0.57637,0.092334,0.7,0.57448,0.11518,0.63359,0.59655,0.10565,0.53333,0.5771,0.12091,0.48319,0.53689,0.12301,0.46711,0.51292,0.1207,0.46286,0.45995,0.1324,1
0,0.25776,0.033981,0,0.33388,0.04184,0.04918,0.36559,0.043302,0.1,0.39473,0.041334,0.12977,0.39739,0.041261,0.15,0.41912,0.073672,0.17437,0.41175,0.10235,0.20066,0.37746,0.10746,0.20424,0.32893,0.13609,-1
0.10417,0.10844,0.00246,0.125,0.12877,0.005032,0.098361,0.20898,0.039592,0.083333,0.31276,0.098581,0.1145,0.35505,0.11733,0.14444,0.37943,0.1451,0.16387,0.36203,0.14343,0.18092,0.34492,0.12987,0.20027,0.32604,0.16104,-1
0.125,0.29732,0.039056,0.475,0.39533,0.038884,0.67213,0.39253,0.057394,0.75556,0.48142,0.1258,0.76336,0.55403,0.22894,0.78611,0.56631,0.256,0.78361,0.52548,0.24544,0.77961,0.52835,0.25385,0.78249,0.49281,0.27228,1
0.125,0.38896,0.057042,0.175,0.39431,0.076615,0.22951,0.35281,0.096819,0.26667,0.37855,0.099969,0.27481,0.37096,0.094662,0.26111,0.36639,0.097715,0.2395,0.37103,0.11339,0.24836,0.37294,0.11944,0.27188,0.32568,0.11812,-1
0.375,0.16467,0.023308,0.625,0.22385,0.021066,0.77049,0.26962,0.033777,0.78889,0.32223,0.047285,0.74046,0.34212,0.048167,0.7,0.34493,0.048693,0.63866,0.31306,0.044128,0.58553,0.26328,0.037837,0.53316,0.20517,0.031293,1
0,0.2819,0.028634,0,0.34416,0.032444,0.016393,0.37078,0.051637,0.044444,0.45071,0.06193,0.099237,0.49836,0.071921,0.16111,0.49556,0.080691,0.18908,0.46357,0.077791,0.20888,0.40347,0.0553,0.22546,0.33572,0.046594,1
0,0.29404,0.061739,0,0.34052,0.08374,0.18033,0.41237,0.083559,0.31111,0.46834,0.097323,0.36641,0.48924,0.097825,0.38333,0.49436,0.11229,0.38655,0.4696,0.11255,0.38816,0.43814,0.10855,0.38992,0.38958,0.11657,-1
0.4375,0.80556,0.49445,0.525,0.86664,0.46906,0.55738,0.8715,0.51677,0.58889,0.8918,0.52774,0.58397,0.86633,0.48562,0.58056,0.83716,0.48691,0.57983,0.80638,0.44457,0.57566,0.80239,0.42131,0.56764,0.75284,0.4614,-1
0,0.27314,0.040031,0,0.35117,0.068597,0.04918,0.46207,0.13468,0.12222,0.52207,0.1124,0.17557,0.52968,0.097096,0.2,0.53131,0.098481,0.21849,0.53113,0.089882,0.24671,0.5186,0.079169,0.27586,0.43802,0.080267,1
0.25,0.34838,0.056085,0.55,0.40208,0.067242,0.7377,0.3907,0.10667,0.84444,0.42451,0.10983,0.85878,0.46762,0.18199,0.85556,0.47105,0.20241,0.84244,0.43696,0.20068,0.8273,0.40235,0.19866,0.81432,0.35648,0.21021,1
0,0.48882,0.12068,0.1,0.61949,0.16247,0.17213,0.6505,0.22728,0.20556,0.70203,0.25292,0.18702,0.72589,0.24625,0.17778,0.71278,0.24578,0.17437,0.63774,0.22257,0.17105,0.57812,0.2023,0.16844,0.49184,0.20355,1
0.20833,0.35514,0.044497,0.375,0.43632,0.061947,0.54098,0.46362,0.11514,0.65556,0.48494,0.13557,0.65649,0.47818,0.13154,0.62778,0.46241,0.12921,0.61345,0.42007,0.12629,0.60855,0.38441,0.13937,0.61273,0.36665,0.19124,1
0.22917,0.52414,0.16876,0.2125,0.70471,0.11318,0.19672,0.73883,0.19274,0.20556,0.809,0.21309,0.21756,0.7894,0.23116,0.21667,0.73128,0.2655,0.19538,0.68587,0.24406,0.18914,0.64966,0.22611,0.1817,0.5733,0.23043,-1
0.1875,0.29497,0.036442,0.1625,0.45374,0.055868,0.12295,0.49826,0.073232,0.083333,0.57741,0.11031,0.057252,0.59922,0.12716,0.066667,0.62581,0.1784,0.096639,0.64925,0.19737,0.13816,0.66649,0.22186,0.18833,0.64262,0.25508,-1
0.041667,0.41468,0.11791,0.125,0.39584,0.10511,0.14754,0.40176,0.11367,0.16111,0.41735,0.11601,0.15267,0.41272,0.097092,0.13889,0.43045,0.090868,0.12185,0.40359,0.079339,0.11184,0.34741,0.068276,0.12997,0.2887,0.065423,-1
0.041667,0.42218,0.060531,0.1875,0.44539,0.091515,0.22951,0.45409,0.12781,0.26667,0.47381,0.15256,0.33206,0.47651,0.1521,0.37778,0.45173,0.16785,0.39706,0.39886,0.15718,0.41447,0.3404,0.13987,0.42175,0.26909,0.13738,-1
0,0.29707,0.021345,0.275,0.40233,0.021989,0.54098,0.39039,0.030055,0.66667,0.39629,0.051984,0.64122,0.42638,0.048878,0.58333,0.43166,0.057104,0.54202,0.39049,0.055012,0.51645,0.32592,0.036844,0.49867,0.2499,0.03006,1
0.5,0.16528,0.024882,0.675,0.2533,0.027843,0.86885,0.29718,0.027151,0.96667,0.29092,0.032754,0.98473,0.27403,0.037597,0.99444,0.25445,0.036373,0.9958,0.1955,0.027645,0.98355,0.10782,0.019908,0.97347,0.02935,0.019618,1
0.4375,0.32605,0.046326,0.525,0.35218,0.077252,0.58197,0.33306,0.12413,0.60556,0.28541,0.12411,0.59542,0.24831,0.11438,0.58056,0.2176,0.12072,0.55462,0.23301,0.22994,0.52961,0.22544,0.3087,0.50398,0.25677,0.42498,-1
0.125,0.41587,0.08684,0.15,0.61118,0.11942,0.29508,0.67886,0.11728,0.39444,0.68941,0.1745,0.4542,0.64477,0.2012,0.48611,0.57971,0.22525,0.5063,0.54491,0.22223,0.53947,0.52392,0.23058,0.56499,0.44239,0.24278,1
0,0.27296,0.036075,0.025,0.32749,0.033593,0.04918,0.39603,0.046819,0.11111,0.45091,0.070847,0.16794,0.49674,0.080816,0.21667,0.49495,0.07379,0.2521,0.45006,0.060463,0.26645,0.43153,0.060811,0.2679,0.37661,0.069338,1
0,0.12823,0.013093,0,0.1739,0.012053,0.065574,0.21523,0.013293,0.14444,0.21629,0.012362,0.19084,0.21326,0.013978,0.21111,0.21889,0.015075,0.23529,0.17022,0.009658,0.23684,0.09277,0.006763,0.23077,0.038403,0.004243,1
0.54167,0.18634,0.020583,0.475,0.25757,0.022986,0.47541,0.30434,0.03331,0.5,0.33647,0.030778,0.50382,0.34325,0.033206,0.5,0.33859,0.039351,0.5084,0.28916,0.032926,0.53618,0.21414,0.023626,0.56233,0.1511,0.018278,1
0,0.1499,0.015607,0,0.23647,0.015413,0.040984,0.29269,0.030366,0.088889,0.34615,0.03179,0.12977,0.37933,0.035045,0.14722,0.41688,0.060592,0.14916,0.44476,0.073889,0.15132,0.48704,0.094372,0.15782,0.48678,0.11562,-1
0,0.25026,0.007925,0.075,0.31739,0.005718,0.14754,0.3425,0.011574,0.18333,0.37554,0.02237,0.18321,0.41565,0.03486,0.13333,0.44162,0.064245,0.11555,0.44354,0.077513,0.10362,0.42607,0.083077,0.099469,0.37121,0.075203,-1
0.58333,0.20639,0.035709,0.65,0.24356,0.033116,0.80328,0.28883,0.046597,0.9,0.278,0.042768,0.90076,0.28204,0.0445,0.86111,0.29427,0.04574,0.79832,0.2663,0.0335,0.73684,0.20839,0.022292,0.6817,0.15188,0.014855,1
0.33333,0.24747,0.027656,0.6,0.2897,0.023322,0.7377,0.33664,0.040713,0.75556,0.38249,0.060582,0.70229,0.40725,0.064529,0.64444,0.40693,0.066989,0.58824,0.35294,0.057882,0.53618,0.28198,0.048834,0.48541,0.20566,0.037414,1
0,0.13572,0.039775,0.025,0.24786,0.066716,0.065574,0.31004,0.088225,0.12222,0.35331,0.099978,0.14122,0.3824,0.087218,0.14444,0.42252,0.086182,0.13655,0.42774,0.086249,0.13322,0.41253,0.094656,0.13263,0.37437,0.10291,-1
0.375,0.42493,0.12803,0.5,0.42206,0.098145,0.55738,0.52652,0.10226,0.64444,0.60813,0.099762,0.63359,0.57689,0.10541,0.57778,0.56799,0.10699,0.54202,0.52669,0.10051,0.52961,0.48038,0.096215,0.50133,0.44466,0.10663,1
0.52083,0.060583,0.015801,0.5875,0.26099,0.25934,0.60656,0.50908,0.68295,0.58889,0.71162,0.74791,0.57252,0.76639,0.70303,0.57222,0.74246,0.63798,0.56513,0.68737,0.58883,0.5625,0.681,0.5379,0.54775,0.6555,0.58905,-1
0.29167,0.21094,0.025965,0.5,0.3065,0.033044,0.62295,0.35025,0.045481,0.67778,0.37966,0.052754,0.67176,0.39008,0.052867,0.62222,0.41468,0.055508,0.57773,0.4024,0.058183,0.53125,0.36823,0.057359,0.51592,0.32349,0.05294,1
0,0.30856,0.01235,0.1,0.39133,0.019918,0.21311,0.41623,0.040092,0.27778,0.46844,0.065316,0.29771,0.52431,0.091725,0.31667,0.55669,0.12744,0.36765,0.54994,0.13442,0.41447,0.53255,0.13956,0.4496,0.47805,0.16819,-1
0.29167,0.28376,0.074581,0.475,0.49016,0.11391,0.68852,0.56088,0.13336,0.74444,0.55702,0.13174,0.73282,0.54942,0.11232,0.71111,0.52296,0.10777,0.70168,0.46283,0.10467,0.68421,0.43007,0.10158,0.67109,0.3525,0.10484,1
0.41667,0.12104,0.005831,0.4,0.21927,0.019868,0.32787,0.31879,0.044625,0.27778,0.41168,0.071764,0.23664,0.46832,0.082449,0.21389,0.4657,0.090944,0.18908,0.47452,0.11595,0.16447,0.49951,0.14692,0.15517,0.46721,0.17193,-1
0.041667,0.23295,0.02785,0.0625,0.29039,0.027003,0.07377,0.34902,0.045503,0.10556,0.43205,0.071171,0.14122,0.46942,0.067716,0.13333,0.50695,0.10968,0.13235,0.54981,0.14514,0.16118,0.59431,0.18343,0.1817,0.56639,0.23483,-1
0.45833,0.19817,0.024411,0.6,0.26483,0.041701,0.80328,0.35316,0.085131,0.9,0.35244,0.072607,0.8855,0.40082,0.11676,0.85556,0.4639,0.2468,0.84244,0.44812,0.24394,0.83388,0.39886,0.20471,0.83289,0.35065,0.21963,1
0,0.23667,0.020425,0,0.29575,0.02792,0,0.32507,0.041868,0,0.35899,0.055789,0,0.37722,0.055859,0,0.36989,0.052288,0,0.31097,0.045691,0.00329,0.24495,0.036429,0,0.17363,0.031547,1
0,0.38072,0.061202,0.075,0.49898,0.081363,0.2459,0.48804,0.092512,0.34444,0.51633,0.086166,0.38168,0.54715,0.088812,0.39444,0.56006,0.098804,0.39916,0.55373,0.099581,0.39309,0.52692,0.093801,0.37533,0.50906,0.1228,1
0.41667,0.58531,0.21268,0.375,0.74401,0.18637,0.31148,0.82826,0.18822,0.34444,0.87481,0.1942,0.37405,0.81669,0.20558,0.38333,0.75226,0.2173,0.39076,0.68768,0.19935,0.41447,0.64014,0.1928,0.45358,0.56677,0.20267,1
0.041667,0.18855,0.012524,0.075,0.23737,0.012,0.13115,0.27919,0.026077,0.23333,0.36117,0.035184,0.30534,0.39655,0.039993,0.34444,0.37925,0.042372,0.35294,0.34096,0.037996,0.35526,0.29194,0.031716,0.35544,0.22405,0.022509,1
0.41667,0.27463,0.043654,0.5,0.28552,0.052455,0.54918,0.28987,0.065889,0.56667,0.32276,0.072257,0.54962,0.36334,0.07522,0.52778,0.36817,0.08038,0.5042,0.33753,0.072709,0.48191,0.29782,0.079656,0.45491,0.27513,0.092975,-1
0.5,0.29991,0.071164,0.6,0.34593,0.067915,0.70492,0.35737,0.071419,0.75556,0.37231,0.068043,0.74046,0.35738,0.064747,0.70556,0.39515,0.091436,0.65126,0.38516,0.091365,0.59868,0.34379,0.078913,0.56764,0.29905,0.079367,1
0,0.23382,0.029919,0,0.34532,0.072119,0.065574,0.43339,0.089805,0.13333,0.51579,0.086918,0.18321,0.60087,0.10935,0.23889,0.63568,0.11876,0.28782,0.61572,0.10958,0.32401,0.59588,0.11291,0.34483,0.57318,0.14807,1
0.16667,0.50188,0.11993,0.325,0.57234,0.14175,0.45902,0.60374,0.15442,0.5,0.60724,0.17326,0.51145,0.57805,0.17301,0.53889,0.53732,0.17872,0.56933,0.47662,0.16985,0.60362,0.41654,0.1586,0.62732,0.32773,0.17469,1
0.125,0.32251,0.054749,0.275,0.35582,0.072753,0.29508,0.36014,0.099425,0.3,0.37821,0.11274,0.30534,0.37652,0.11042,0.3,0.36646,0.10986,0.27311,0.32605,0.099979,0.25329,0.26931,0.091912,0.21751,0.21827,0.097502,1
0.083333,0.28783,0.095311,0.1,0.36916,0.13053,0.16393,0.39537,0.15346,0.17778,0.42888,0.15799,0.17557,0.43442,0.1447,0.17222,0.42426,0.13936,0.17227,0.38232,0.11665,0.17434,0.31453,0.098268,0.17241,0.24281,0.097102,1
0.39583,0.90632,0.20099,0.4875,0.84084,0.30111,0.56557,0.88373,0.46428,0.59444,0.98408,0.48933,0.57252,0.99622,0.45766,0.55833,0.98179,0.45217,0.53361,0.93887,0.41926,0.49836,0.92721,0.39155,0.47613,0.8568,0.41833,-1
0.45833,0.25383,0.038601,0.6,0.33921,0.038309,0.67213,0.40448,0.055442,0.66667,0.44684,0.069961,0.61069,0.45983,0.068583,0.55556,0.43783,0.073453,0.5,0.36453,0.05946,0.46053,0.27199,0.044515,0.43501,0.19028,0.035546,1
0.041667,0.37131,0.045057,0.05,0.49447,0.051918,0.057377,0.49121,0.070619,0.05,0.48326,0.086678,0.034351,0.47341,0.082924,0.025,0.46739,0.08954,0.069328,0.45011,0.081048,0.11349,0.41255,0.066508,0.13926,0.35029,0.065294,1
0.79167,0.26064,0.065818,0.825,0.26666,0.063076,0.86885,0.28841,0.075197,0.91111,0.36159,0.084959,0.83206,0.40335,0.090212,0.77222,0.42343,0.094478,0.73529,0.4436,0.11879,0.72039,0.44277,0.11748,0.70557,0.39731,0.12348,1
0.20833,0.47185,0.076159,0.375,0.52878,0.071489,0.46721,0.48666,0.12934,0.50556,0.54741,0.13636,0.50763,0.55003,0.16514,0.54167,0.51362,0.16271,0.55252,0.48365,0.14931,0.57072,0.47243,0.15301,0.57692,0.39542,0.15096,1
0.16667,0.23992,0.047978,0.225,0.31375,0.045763,0.27049,0.34019,0.068225,0.29444,0.42907,0.099146,0.27481,0.4748,0.11126,0.24167,0.47933,0.12203,0.20588,0.44933,0.14361,0.18092,0.42915,0.13913,0.16578,0.37488,0.14334,-1
0.125,0.41476,0.093355,0.1,0.53944,0.067094,0.098361,0.61605,0.069831,0.094444,0.74216,0.11768,0.14504,0.79742,0.14118,0.18333,0.74934,0.1664,0.20168,0.74748,0.16225,0.24178,0.77714,0.16556,0.27454,0.71785,0.1805,-1
0,0.35543,0.01642,0.125,0.39391,0.043252,0.21311,0.39358,0.066993,0.25556,0.42397,0.061827,0.21374,0.4469,0.055789,0.17778,0.42731,0.057309,0.15126,0.3599,0.047364,0.13158,0.31102,0.041317,0.12467,0.27753,0.043572,-1
0.10417,0.30854,0.03306,0.1,0.35816,0.045661,0.11475,0.47523,0.044884,0.16667,0.58104,0.055528,0.19466,0.58973,0.0534,0.20556,0.54936,0.067325,0.18277,0.51386,0.068099,0.16283,0.49217,0.056917,0.14058,0.45104,0.051042,-1
0.083333,0.18524,0.016225,0.1,0.2783,0.020924,0.19672,0.35351,0.038504,0.23333,0.38052,0.044306,0.26718,0.40182,0.051582,0.33333,0.40663,0.055721,0.36555,0.35412,0.044554,0.38816,0.28464,0.034823,0.40053,0.22351,0.025619,1
0.125,0.16909,0.009701,0.2,0.29927,0.040375,0.22131,0.43082,0.098164,0.25556,0.57111,0.13333,0.26336,0.63031,0.14975,0.29444,0.61334,0.13691,0.29622,0.5357,0.12308,0.26316,0.50007,0.11228,0.24005,0.45024,0.12263,-1
0.29167,0.41323,0.11494,0.45,0.50495,0.12354,0.55738,0.51433,0.15037,0.61111,0.52366,0.17328,0.61832,0.54358,0.16087,0.63889,0.52754,0.16523,0.62605,0.46815,0.14464,0.61184,0.41089,0.12755,0.59682,0.33406,0.13135,1
0,0.073595,0.003301,0.0125,0.12722,0.005426,0.016393,0.20537,0.039798,0.061111,0.29733,0.083052,0.091603,0.36895,0.11548,0.10833,0.40099,0.13606,0.11975,0.36983,0.10744,0.12829,0.33388,0.087172,0.12599,0.32867,0.11338,-1
0.041667,0.13463,0.008568,0.1125,0.18881,0.008473,0.18033,0.23095,0.015066,0.22222,0.32469,0.055004,0.21374,0.41063,0.078489,0.23611,0.45041,0.096569,0.2584,0.44342,0.10275,0.27961,0.42513,0.11525,0.29443,0.39967,0.13684,-1
0,0.37303,0.10992,0.05,0.51994,0.11295,0.04918,0.56334,0.12849,0.05,0.6744,0.1447,0.064885,0.74713,0.1921,0.077778,0.74163,0.20925,0.090336,0.68655,0.20095,0.10033,0.68298,0.18294,0.10212,0.66591,0.18889,1
0.52083,0.11389,0.014222,0.575,0.18819,0.018416,0.63934,0.19482,0.021719,0.65,0.25251,0.033827,0.6145,0.28398,0.054525,0.58611,0.31907,0.16705,0.56092,0.30646,0.1891,0.54276,0.24715,0.19147,0.53846,0.19242,0.23146,-1
0,0.25255,0.026533,0.1,0.35874,0.040992,0.14754,0.39964,0.047818,0.15556,0.49684,0.071514,0.14885,0.57255,0.083177,0.14167,0.58326,0.098687,0.14916,0.53651,0.095485,0.16118,0.5144,0.08681,0.17507,0.50214,0.094051,-1
0.625,0.24584,0.037565,0.625,0.3418,0.14813,0.68852,0.54614,0.27939,0.74444,0.61303,0.2666,0.72901,0.63259,0.26465,0.73333,0.63257,0.2851,0.7395,0.60174,0.2639,0.75658,0.53543,0.23602,0.77454,0.44728,0.22842,1
0.27083,0.28454,0.11803,0.3125,0.38477,0.16283,0.32787,0.42429,0.13659,0.26667,0.55369,0.15981,0.22137,0.62105,0.16544,0.21667,0.60468,0.15504,0.19748,0.59216,0.13516,0.18586,0.59293,0.132,0.18037,0.55071,0.13933,-1
0,0.4077,0.074044,0,0.53881,0.061236,0.032787,0.61722,0.099129,0.066667,0.65957,0.12885,0.053435,0.67228,0.1294,0.072222,0.66019,0.14041,0.077731,0.6396,0.13991,0.1102,0.64287,0.14634,0.14058,0.64493,0.2276,-1
0.29167,0.3982,0.10337,0.425,0.50389,0.11839,0.52459,0.58627,0.15879,0.54444,0.62318,0.14396,0.51145,0.60237,0.13477,0.47778,0.56497,0.12849,0.44538,0.51116,0.1056,0.39474,0.48379,0.090421,0.35809,0.44655,0.092315,1
0,0.35005,0.12419,0.2,0.50471,0.17484,0.31148,0.50496,0.1559,0.37778,0.50366,0.16101,0.37405,0.59565,0.19974,0.31667,0.65724,0.22441,0.2521,0.62279,0.18809,0.21382,0.61879,0.16612,0.2122,0.58869,0.16639,-1
0,0.34784,0.02937,0.025,0.39049,0.042843,0.065574,0.42721,0.06079,0.077778,0.45856,0.066722,0.068702,0.46047,0.061272,0.05,0.44565,0.059671,0.037815,0.38262,0.049286,0.049342,0.30697,0.037393,0.066313,0.2402,0.028426,-1
0.27083,0.13579,0.012387,0.1625,0.27572,0.044989,0.10656,0.43832,0.12706,0.13333,0.5798,0.18846,0.23664,0.61395,0.16412,0.30833,0.58897,0.16123,0.35294,0.54885,0.15269,0.37007,0.52284,0.13667,0.36737,0.4766,0.13937,-1
0,0.22226,0.025811,0,0.36367,0.037632,0.016393,0.44708,0.077206,0.055556,0.5109,0.071913,0.083969,0.51428,0.073704,0.10833,0.47757,0.070503,0.12605,0.42498,0.058444,0.15132,0.37278,0.05231,0.17241,0.30679,0.050817,1
0.20833,0.49653,0.16157,0.35,0.5169,0.11547,0.40984,0.52201,0.14599,0.38889,0.5685,0.17383,0.35115,0.55392,0.16849,0.33333,0.56488,0.1944,0.31513,0.533,0.19749,0.29112,0.50997,0.20366,0.27586,0.47868,0.22829,1
0,0.11103,0.005391,0,0.24299,0.061874,0,0.36903,0.1305,0.066667,0.45703,0.13327,0.16031,0.45987,0.10309,0.21667,0.43368,0.10304,0.2521,0.39508,0.093623,0.27632,0.31649,0.081782,0.27984,0.2457,0.075027,-1
0,0.374,0.089839,0.175,0.52016,0.18955,0.29508,0.48267,0.16749,0.34444,0.51091,0.18239,0.32061,0.55412,0.1937,0.28333,0.53494,0.2238,0.27311,0.50785,0.2169,0.26645,0.47505,0.19956,0.24271,0.43227,0.21823,1
0.041667,0.19682,0.036554,0.025,0.23612,0.026344,0.016393,0.22579,0.024409,0.022222,0.25286,0.023582,0.038168,0.27031,0.024328,0.038889,0.2701,0.02743,0.033613,0.28712,0.048972,0.054276,0.31142,0.069712,0.10212,0.26065,0.059827,-1
0.375,0.20065,0.024221,0.65,0.27425,0.021626,0.80328,0.31626,0.030477,0.86667,0.33775,0.04321,0.84733,0.36493,0.069856,0.78333,0.41018,0.11107,0.72269,0.38609,0.12353,0.69737,0.33851,0.12585,0.69231,0.28182,0.12686,1
0.45833,0.19279,0.032529,0.575,0.23032,0.030141,0.7541,0.33413,0.078378,0.87778,0.37338,0.095115,0.91603,0.40173,0.1162,0.9,0.45452,0.23551,0.88445,0.42291,0.23166,0.85362,0.38091,0.1923,0.81963,0.33823,0.21937,1
0.5,0.31085,0.055933,0.55,0.41131,0.055017,0.62295,0.44409,0.080388,0.65556,0.47302,0.093802,0.62595,0.47146,0.092786,0.6,0.45865,0.097231,0.57563,0.43298,0.093407,0.57237,0.4214,0.089367,0.59151,0.36874,0.095984,1
0.16667,0.20397,0.055454,0.1375,0.33507,0.12776,0.16393,0.40266,0.16374,0.17222,0.4628,0.18796,0.19847,0.50223,0.1876,0.21667,0.50928,0.1904,0.20378,0.46912,0.1798,0.20724,0.40731,0.15582,0.19761,0.36626,0.15238,-1
0.58333,0.30353,0.06968,0.775,0.34916,0.071617,0.90164,0.37397,0.10085,0.96667,0.42381,0.12195,0.9771,0.43045,0.11917,0.94444,0.42027,0.12838,0.88655,0.38903,0.12268,0.83553,0.35592,0.11389,0.79576,0.30085,0.11851,1
0,0.18448,0.028309,0.075,0.26774,0.044259,0.098361,0.33367,0.052845,0.12222,0.43537,0.054785,0.1145,0.50023,0.05117,0.13889,0.50741,0.057549,0.15756,0.47561,0.056654,0.18092,0.47278,0.054069,0.19629,0.44826,0.052159,-1
0.39583,0.16566,0.012774,0.35,0.29969,0.059612,0.31967,0.36989,0.083319,0.27778,0.42135,0.090476,0.23664,0.45309,0.12723,0.225,0.46282,0.16557,0.22479,0.41554,0.14035,0.21217,0.36566,0.1299,0.17772,0.32702,0.1463,-1
0.375,0.27088,0.036218,0.675,0.29729,0.024168,0.86885,0.27125,0.031318,0.96667,0.28326,0.036843,0.98473,0.28371,0.033768,0.99444,0.25299,0.037691,0.9958,0.18821,0.029532,1,0.095831,0.018857,0.98939,0.019754,0.01195,1
0.45833,0.29916,0.093467,0.425,0.36674,0.067507,0.37705,0.35726,0.077046,0.33333,0.45298,0.097652,0.36641,0.54087,0.13561,0.39444,0.55311,0.15439,0.40336,0.50073,0.14825,0.38158,0.48099,0.14343,0.35146,0.42268,0.15226,1
0,0.133,0.016371,0,0.22248,0.039982,0.016393,0.24584,0.03188,0.027778,0.32546,0.058268,0.030534,0.4369,0.091236,0.033333,0.51049,0.12475,0.07563,0.49651,0.11436,0.10197,0.45363,0.098063,0.11671,0.38651,0.091655,-1
0.041667,0.49384,0.1056,0.225,0.60575,0.11733,0.29508,0.62249,0.15467,0.3,0.64862,0.18789,0.29008,0.64106,0.19983,0.30278,0.6016,0.22316,0.28361,0.53289,0.21647,0.26151,0.4699,0.19515,0.24668,0.40064,0.20902,1
0.52083,0.095666,0.008233,0.575,0.13056,0.005978,0.60656,0.14986,0.005467,0.62222,0.16923,0.006487,0.59924,0.1846,0.008834,0.54722,0.21407,0.032493,0.4979,0.22143,0.063103,0.44408,0.20728,0.085752,0.40186,0.19987,0.09618,-1
0.083333,0.313,0.10699,0.15,0.44249,0.11738,0.22951,0.52167,0.12823,0.26667,0.55535,0.123,0.26718,0.51419,0.1206,0.27222,0.49323,0.11615,0.28571,0.42683,0.11145,0.29934,0.38275,0.10205,0.30239,0.32774,0.11736,1
0.083333,0.19105,0.025677,0.225,0.237,0.029821,0.32787,0.24534,0.032148,0.35556,0.26458,0.033226,0.31298,0.27791,0.035045,0.28333,0.25905,0.040714,0.26471,0.20867,0.038584,0.25329,0.13571,0.033763,0.23607,0.088047,0.035529,1
0.16667,0.24506,0.015876,0.2,0.30949,0.029204,0.19672,0.35663,0.040185,0.23333,0.40911,0.051301,0.27481,0.42175,0.056836,0.30556,0.40599,0.057923,0.35294,0.3614,0.04979,0.38487,0.29182,0.035252,0.41379,0.21328,0.025263,1
0.16667,0.31953,0.00903,0.35,0.36414,0.042284,0.41803,0.40501,0.059818,0.43889,0.45548,0.074201,0.35496,0.51392,0.079248,0.32778,0.57796,0.1155,0.32353,0.59923,0.11302,0.32566,0.58204,0.12157,0.33554,0.57116,0.16908,-1
0.16667,0.46981,0.065881,0.275,0.47738,0.081962,0.36066,0.4663,0.096244,0.37222,0.5541,0.10346,0.35878,0.64435,0.15499,0.37222,0.7017,0.22651,0.39496,0.71074,0.22264,0.40625,0.72119,0.20694,0.38329,0.70258,0.2311,-1
0.33333,0.43163,0.11416,0.375,0.46175,0.084461,0.37705,0.44432,0.10872,0.36667,0.50718,0.13697,0.36641,0.51053,0.1282,0.38333,0.47487,0.13475,0.39496,0.41828,0.12185,0.40132,0.36837,0.11779,0.4191,0.30936,0.12631,-1
0.125,0.519,0.11779,0.4,0.62102,0.12226,0.63934,0.58827,0.15675,0.74444,0.57468,0.1677,0.75573,0.53114,0.1514,0.72778,0.49715,0.15455,0.70168,0.46588,0.14946,0.68914,0.41642,0.13759,0.68302,0.3783,0.16063,1
0,0.3455,0.033614,0.025,0.35954,0.045978,0.057377,0.42234,0.060284,0.10556,0.56864,0.10758,0.17176,0.62364,0.1415,0.21111,0.58844,0.14579,0.22479,0.49643,0.13343,0.23849,0.41429,0.12731,0.23873,0.35416,0.14269,-1
0,0.27467,0.091595,0.05,0.29489,0.047233,0.065574,0.29296,0.053607,0.11111,0.32838,0.058752,0.1145,0.34863,0.052405,0.11111,0.37433,0.054161,0.11345,0.35732,0.052515,0.12829,0.28093,0.03807,0.14324,0.23854,0.036201,-1
0.22917,0.43832,0.13465,0.2625,0.4544,0.12364,0.2459,0.50722,0.15094,0.25,0.58988,0.16945,0.29771,0.60689,0.14949,0.35,0.60082,0.1668,0.36555,0.55426,0.14303,0.37171,0.50747,0.13276,0.37003,0.45195,0.13574,-1
